c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,target
-0.615522847,-0.066583003,0.007550083,-0.026235505,0,0,0,0,-0.025386402,0,-0.021875146,0.093938845,0,-0.096022104,-0.000141169,0.001354627,0.325404028,0,0,-0.004987773,0.497090649,0.082842784,0,-0.077403877,0.007086961,0.000480008,0.019901111,0,0.005518555,-0.011405481,-0.000173049,0,-0.048318484,0,0.004272377,-0.01617098,0,-0.007852687,0.030997029,-0.012738889,0,0,0.00061963,0.001275712,0,0,-0.003015722,-0.789643898,0.007227772,-0.00545418,-0.125538411,0,-0.010994261,0,0,0.126058333,-0.002049631,0,0.043472047,0,0.039597026,0,0,-0.015154252,0,0.003234712,-0.00263872,0.006124682,-0.006570914,0,-0.034770243,-0.001023749,-0.0277687,-0.026381015,0,0.025982981,0.006817008,-0.015552742,-0.1068053,0.017324297,0.193742068,0,0.127448724,0,0,0,0.004351402,0.532699898,0
-1.890987997,0.006636018,-0.013645661,-0.056853231,0,0,0,0,-0.004709916,0,0.02681607,0.014643652,0,0.021436757,-0.001158317,-0.004281112,0,0,0,0.001337835,1.263448373,0.037709329,0,-0.013468727,-0.045767961,-0.003703775,-0.051221922,0,-0.000894975,-0.04900836,-0.000110692,0,-0.045586476,0,0.009481421,-0.052734676,0,-0.053732049,0.048398431,0.027533843,0,0.039096573,0.015675567,-0.058801801,0,0,-0.000857903,-0.749818289,0.0014423,0.021134198,0.024483537,0,0.090105044,0,0,-0.045475664,-1.71E-06,0,0.005472382,0,0.00549344,0,0,0.186066273,0,0.006263509,0.003812136,-0.007630571,0.02071419,0,-0.007197829,0.000419241,0.06521354,0.014501839,0,-0.036653737,0.032806913,-0.138698108,0.130697835,0.068277427,0.125794422,0,-0.048096861,0,0,0,0.027113205,0.046633767,1
-1.473914837,-0.024641173,0.006485009,-2.24E-05,0,0,0,0,0.001023753,-0.501938657,0.028646405,0.022039274,0,0.033670116,0.030929615,0.002914199,0,0,0,-0.001776901,-1.795769101,-0.000370759,0,-0.003395137,-0.012950368,0.017028166,-0.004548795,0,-0.003944832,0.005495359,-0.007551237,0,-0.006269509,0,-0.001613902,0.00610279,0,-0.001828387,3.57E-05,-0.004822004,0,0,-0.007461265,-0.012030933,0,0,-0.004403916,-2.034543779,-0.009516841,-0.014849245,-0.026083065,0,-0.002842002,0,0,0.029548244,-0.005373752,0,-0.037951535,0,0.01442368,0,0,-0.02991113,0,0.011710393,0.000240206,-0.000633129,-0.006891881,0,-0.014119173,0.003276998,0.021524149,-0.00242625,0,-0.05566334,0.018944967,-0.004944271,0.041776303,0.031336795,0.030351711,0,-0.006935153,0,0,0,-0.009399567,0.531956904,1
-0.83108628,-0.006077499,0.012219027,0.002759701,0,0,0,0,-0.026490184,0,-0.01892787,-0.018125538,0,-0.009635021,-0.004238709,0.000425819,0,0,0.283726374,0.000448233,1.006002997,0.016210346,0,-0.027853193,-0.001480057,0.005181488,-0.02444027,0,0.001822456,0.006570492,-0.015637192,0,-0.017428211,0,-0.003527686,-0.056706048,0,0.055762486,-0.000240872,-0.001908292,0,0,0.003458095,0.102152979,0,0,-0.002143722,-1.306305674,0.000190665,-0.000145774,0.11631244,0,0.024385322,0,0,-0.033029637,-0.00577747,0,-0.002201322,0,0.009768183,0,0,-0.07764422,0,-0.007327957,-0.01115213,-0.004614741,-0.011120697,0,0.023216703,-0.008948143,0.059457254,-0.000572276,0,-0.005456084,-0.007317127,0.018483686,-0.016319404,-0.00713332,0.066008591,0,-0.021751792,0,0,0,0.005223063,1.255728643,0
1.187567026,0.020175659,-0.023271536,-0.004039627,0,0,0,0,0.020537623,0,0.036436412,-0.029143946,0,-0.019880456,0.003707822,-0.007816845,0,0,0,-0.001738819,-0.881848749,0.023924969,0,-0.007399314,0.011343914,0.002417837,-0.014218675,0,-0.012057668,0.006684833,0.013287772,0,0.001821822,0,-0.001644904,-0.013706591,0,0.003196021,0.002355319,-0.00134542,0,0.05122784,0.007345086,0.075437136,0,0,0.000919138,0.744422668,-0.004168141,0.004805371,-0.008830834,0,-0.001370571,0,0,0.011262423,0.002093403,0,0.009867487,0,-0.001162002,0,0,-0.055788043,0,-0.016703021,0.000902564,0.017600527,0.001570114,0,-0.033860829,-0.000828727,0.006210874,-0.000152421,0,-0.089460135,-0.01519755,0.021298436,-0.004410194,0.085501053,0.010509212,0,-0.010522899,0,0,0,-0.007135459,-0.957433982,0
0.721058315,-0.001020307,-0.061764012,-0.028544207,0,0,0,0,0.054920457,0,-0.002797672,-0.026928681,0,0.045453129,0.006961466,0.00917181,0,0,0,0.000379906,-1.314266891,-0.040975191,0,-0.031564153,0.002893622,-0.002471666,0.017440438,0,-0.0105367,-0.013310854,0.001091065,0,0.012530847,0,-0.006662813,-0.037938736,0,-0.058028426,-0.00403645,0.008222775,0,0,0.017883104,-0.06047936,0,0,0.006323394,0.772361466,0.001134676,0.00205314,0.071754349,0,0.007100495,0.271479696,0,-0.060651425,-0.026864368,0,-0.026692966,0,-0.000974661,0,0,0.081187267,0,0.012841912,-0.000480266,-0.007674147,-0.000305712,0,-0.021503937,-0.001505898,0.009139955,-0.000397147,0,0.065553981,0.0129128,0.015674724,-0.063416245,-0.153304585,0.004311525,0,0.001704902,0,0,0,-0.007199469,0.412203647,1
1.35963889,0.008102904,0.007215926,-0.002561052,0,0,0,0,-0.00063488,0,0.069039649,0.012369441,0,-0.013907871,-0.007175834,-0.01631339,0,0,0,-0.005156037,-1.281446634,-0.005803676,0,-0.013218152,0.009656571,-0.004744714,0.001024255,0,-0.020890001,0.000154065,-0.021710137,0,-0.010719578,0,-0.000925642,-9.13E-05,0,-0.009225598,-2.99E-06,-0.003588823,0,0.077906205,0.011754347,-0.133006071,0,0,-0.001557768,1.354632836,-0.001872654,0.019514839,0.021106386,0,0.004885541,0,0,-0.004524077,0.008596653,0,0.009939474,0,-0.033180948,0,0,0.13477787,0,-0.000371909,-0.001552103,-0.003622111,-0.001362451,0,0.00315335,0.011121889,-0.110878216,-0.000864538,0,0.046341248,-0.000470269,-0.079859161,0.117182817,0.035017142,-0.039375443,0,0.118917387,0,0,0,0.05467149,-0.967845783,0
1.02017084,0.002046825,-0.003337745,-0.003532952,0,0,0,0,0.039061089,0,0.064686786,-0.022572814,0,-0.031763098,9.46E-05,0.002673203,0,0,0,0.011817409,-1.422154772,0.030929875,0,-0.013092438,-0.041819713,0.002685078,0.009448845,0,-0.007962903,0.029270048,0.00812204,0,-0.046264511,0,0.002724939,0.042283657,0,-0.020231384,0.008544069,-0.043555333,0,0.033523743,0.034854382,-0.022245032,0,0,0.001299114,0.319631165,0.003589578,0.01600806,-0.121281912,0,-0.020170107,0,0,0.225741634,0.000166575,0,0.00356085,0,-0.036195327,0,0,0.017294165,0,0.000902951,0.010053842,0.018257912,0.012421174,0,0.02347399,0.00048872,-0.021131353,0.014498389,0,-0.074618413,0.023887317,-0.024136459,0.011828117,0.103685864,-0.117893866,0,0.041511618,0,0,0,-0.009358389,-1.099737893,0
0.088284135,-0.00591915,-0.015266257,0.01808718,0,0,0.246217538,0,-0.007886709,0,0.036230881,-0.126106747,0,0.032940554,0.003597858,-0.036416581,0,0,0,-0.002895621,1.365862508,-0.006037113,0,-0.000251176,-0.001766311,0.002127349,-0.004210244,0,0.013713978,9.66E-05,0.021664233,0,0.001222296,0,0.002156082,-0.00161891,0,-0.027827943,-0.002621304,0.000808042,0,0,-0.000947424,0.002856831,0,0,-0.002706814,0.489392426,0.002786591,0.02003637,-0.022129261,0,-0.007759208,0,0,0.016679153,-0.018068474,0,0.036260671,0,-0.001824318,0,0,0.014675525,0,-0.007055053,-0.002330555,0.000661943,-0.004310995,0,0.006855959,0.000362585,-0.101764479,-0.003349596,0,0.007135862,0.013286049,-0.057875386,0.074311177,-0.027295027,-0.023807902,0,0.060218488,0,0,0,0.050385933,-0.028673345,0
0.492254492,0.007386903,-0.006598825,-0.001852916,0,0,0,0,0.00747219,0,0.036216312,-0.097181478,-0.182839831,0.020006606,-0.00061711,0.037355211,0,0,0,0.000461141,0.478985648,0.004619017,0,0.004517392,-0.010235914,-0.015328813,-0.009358489,0,0.000871905,-0.007135985,-0.002079784,0,-0.005796548,0,-0.00022451,3.07E-05,0,0.013060112,-0.003531709,0.009556439,0,0,0.0066547,-0.022184075,0,0,0.000380722,0.746167783,-0.004862592,0.00011551,0.00180417,0,-0.002143444,0,0,-0.011953768,0.008966955,0,-0.006785526,0,-0.004743578,0,0,0.039046375,0,-0.009161041,-0.000710956,-0.015385437,0.001414879,0,0.017680932,0.000399452,0.031920644,-0.002579245,0,0.047239939,0.000837487,0.021528479,-0.089646531,-0.143991644,-0.013389531,0,-0.028695796,0,0,0,-0.014367928,-0.894077146,1
0.834813494,-0.005703296,-0.005014892,-0.012629419,0,0,0,0,-0.010867655,0,-0.042844138,-0.032601313,0,-0.028256284,-0.000475348,0.003530955,0,0,0,-0.008917638,1.136674266,-0.01863103,0,-0.008483812,-0.001004814,0.003513427,-0.001764421,0,0.006354805,-0.01573723,0.000811832,0,0.056174391,0,-0.000267053,-0.019857038,0,0.036589839,0.013043457,-0.029654468,0,0,0.004064154,0.075794367,0,0,3.74E-05,1.09253201,0.001016827,0.00569716,0.04257184,0.212286587,-0.026845829,0,0,0.097568531,-0.00154256,0,0.017936798,0,0.010024086,0,0,-0.001830459,0,-0.005129399,-0.001669388,-0.002854178,0.000864779,0,0.011358127,-0.00184556,0.18585002,0.00044197,0,0.02282232,-0.036636454,0.053124435,-0.191841398,-0.109665453,0.026800427,0,-0.28869712,0,0,0,-0.009815329,0.902800283,1
1.092134948,-0.004459652,0.004129692,0.010752145,0,0,0,0,0.028910019,-0.541094773,0.001186039,-0.05767908,0,-0.013371695,0.003467077,0.021494515,0,0,0,-0.005220019,-1.063931632,-0.000324353,0,-0.002404718,0.005901825,-0.000251762,0.022338819,0,0.017360178,0.011497971,0.016476501,0,-0.018247364,0,0.003164726,0.027461678,0,0.007763012,0.009338684,0.008255565,0,0,-0.01468521,0.009205543,0,0,-0.000492658,1.350651923,-0.000846657,0.00288396,-0.009372136,0,-0.013431543,0,0,-0.006414823,-0.00738223,0,-0.010652636,0,-0.011509686,0,0,-0.049791037,0,0.00431212,-0.001682285,0.001837163,0.011616104,0,0.011236455,-0.000671286,-0.05580926,-0.005918363,0,0.000438793,0.001624688,0.042650372,-0.070377094,0.014437032,0.018891171,0,0.072940373,0,0,0,0.016689292,-1.036822044,1
-0.589972597,-0.006720876,-0.007338953,0.000884567,0,0,0,0,0.044441645,0,-0.048934431,0.032641597,0,0.019249285,0.001952065,-0.016171993,0,0,0,0.0019827,1.751947462,-0.108183591,0,0.032591879,0.064397651,0.009663844,0.000118215,0,-0.01708331,8.99E-05,-0.014649917,0,0.003596921,0,0.003467858,0.13056617,0,0.10937191,0.011139319,0.012979207,0,0,-0.016070479,-0.05087566,0,0,-0.002230778,-1.250023646,0.002942385,-0.001423893,-0.133734046,0,0.000765848,0,0.320564749,0.07162186,-0.009245418,0,-0.002451923,0,0.019293636,0,0,-0.033416524,0,0.009569027,-0.008421422,0.000724129,0.040915978,0,0.028843451,0.005075188,0.075865012,0.000753179,0,-0.037329168,-0.002550788,-0.059534481,0.087447699,0.024125375,-0.166188623,0,-0.175964177,0,0,0,-0.000181755,1.844018262,1
0.271678325,-0.05039189,0.038408628,-0.021821196,0,0,0,0,-0.046454696,0,-0.099578561,-0.046004317,0,0.068083417,0.013235686,-0.000330008,0,0,0,0.006758964,0.515668065,-0.083436446,0,0.000598389,0.022258674,0.000171817,-0.019056201,0,0.003725174,-0.058620195,0.00130468,0,-0.01063584,0,-0.008835086,0.038439501,0,0.080886273,0.008760558,-0.012036147,0,0,0.013197214,-0.036562111,0,0,0.001328423,-1.388037019,-0.00142231,-0.02783971,0.101168894,0.168771024,0.005477577,0,0,-0.18697432,-0.010462172,0,-0.059348194,0,0.031694699,0,0,-0.049519238,0,0.001030981,-8.17E-05,-0.001894513,-0.016788077,0,-0.031129869,0.006504425,0.079705291,-0.010246952,0,0.022838542,-0.000687515,-0.16236612,0.176804791,-0.116525141,0.0286439,0,-0.102278846,0,0,0,-0.024736501,1.312217537,0
-0.613776911,0.000117219,-0.023681979,0.063986776,0,0,0,0,0.009642826,0,0.01508185,-0.0320606,0,0.012177348,0.00053661,-0.004253452,0,0,0,-0.0059803,-0.399538713,0.005243062,0,0.048454672,0.016429601,0.006805546,-0.004452693,0,0.015906619,0.006782908,-0.001167929,0,0.047059728,0,-0.006791761,-0.102267883,0,-0.102701399,-0.039138813,0.032786252,0,0,0.002535783,0.011828351,0,0,0.014309393,0.020906337,-0.000178099,-0.006386872,0.067988491,0,0.00336816,0,0,-0.055070289,-0.001476363,0,0.023162262,0,-0.026587298,0,0,0.011622751,0.286072629,-0.004875738,-0.003730303,0.001272309,-0.008725115,0,-0.006538831,-0.003749403,0.013245468,-0.019705065,0,0.013788999,0.009446426,-0.032850352,0.079814577,-0.007936779,0.028862104,0,-0.082124273,0,0,0,0.002995235,-1.333355631,1
-0.13738141,0.01265185,0.001401033,-0.006242544,0,0,0,0,0.078149369,0,-0.007399118,-0.007001208,0,-0.008220828,-0.018164773,0.011038142,0,0,0,0.024270426,0.395185755,0.001823919,0,0.013491849,0.001142509,-0.000164249,-0.005560499,0,-0.018164134,0.012100786,-0.006552321,0,-0.060180498,0,-0.003177194,-0.004372913,0,-0.017817734,0.001834708,0.01246583,0,0,-0.00433129,0.037752506,0,0,-0.006671983,-0.198698888,-0.016762241,0.006607655,-0.002332692,0,-0.013384599,0,0,0.020835905,0.002330595,0,-0.008297145,0,0.000283609,0,0,-0.015289597,0,0.000219999,2.53E-05,-0.005662936,-0.000961617,0,-0.0039472,-0.003536643,-0.057513841,0.008632347,0.181519745,-0.003255985,0.000446807,0.05388506,-0.063770232,0.037199523,-0.035383317,0,0.083669401,0,0,0,-0.001877597,0.705588757,1
-1.433992937,-0.001661389,0.010898865,0.008972117,0,0,0,0,-0.000276636,0,-0.023266768,-0.051855019,0,0.003716686,-0.001531205,-0.00405758,0,0,0,-0.005152132,0.707669764,0.004236796,0,-0.00607954,-0.008154927,0.00020229,0.008588609,0,0.002850683,0.001140333,-0.002283817,0,-0.000837642,0,-0.00384857,-0.001553567,0,-0.017350554,-0.003051049,0.014370158,0,0.049491534,-0.022776285,0.000467774,0,0,0.000102809,-1.563387431,5.67E-05,-0.005128758,0.03893573,0,0.004358665,0,0,-0.100335216,0.000380325,0,0.007828798,0,-0.023400836,0,0,0.000944889,0,0.001671832,0.001194385,0.000802674,-0.003728357,0,0.010904607,-0.003016746,-0.067669108,-0.003068712,0,0.012891933,0.003419083,-0.06603547,0.135497998,0.051545583,0.026564051,0,0.034090446,0,0,0,0.017171257,0.303273115,1
0.974110455,-0.029032473,-0.005044913,0.008217466,0,0,0,0,-0.001103612,0,-0.001196133,-0.028272536,0,-0.001875916,-0.004200606,0.020118838,0,0.158051171,0,0.022831067,-2.059443956,0.071331643,0,0.000318143,-0.000878424,-0.013155425,-0.002632543,0,0.002071594,0.001625527,0.000886877,0,0.000315829,0,0.002170445,-0.003670699,0,0.014451964,0.000531054,-0.000953406,0,0,-0.010572,-0.042514804,0,0,0.036529908,0.702452664,-0.000604965,-0.039271542,-1.17E-05,0,0.002800084,0,0,-0.000376037,-0.000241821,0,0.000915584,0,0.022217198,0,0,-0.02057418,0,-0.000690684,0.003294903,-2.32E-05,-0.019881264,0,0.006199406,0.000302114,0.086690345,-0.00634115,0,0.000992871,0.05365743,0.0095204,0.003465742,-0.01887238,0.001306793,0,-0.020975548,0,0,0,-0.042925062,-1.000027695,1
-1.02542097,0.016463927,-0.001485682,0.082200409,0,0,0,0,-0.000484153,0,0.000861996,0.005031013,0,-0.009096435,-0.00042686,0.004165724,0,0,0,-0.001600549,1.449217989,0.001776477,0,-0.015233182,0.00148956,-0.000380205,-0.000844581,0,0.000207578,-0.00654479,-0.001946324,0,0.048144252,0,0.022764575,-0.00663252,0,0.038500518,-0.03650845,-0.02307206,0,0,0.00336727,-0.055832122,0,0,-0.002116361,0.929842995,-0.006077641,0.014730518,0.001868475,0,1.74E-05,0,0,-0.002038786,0.000104337,0,0.022289637,0,-0.001380375,0,0,0.103852651,0,0.006543986,-0.000340853,-0.001429445,-0.005907012,0,0.004292439,0.001629431,0.052426429,-0.006923057,0,-0.004226855,-0.04116665,0.006719203,0.005003491,0.004041943,3.71E-05,0,-0.086875912,0,0,0.029054846,-0.010330153,-0.373183695,0
1.615055585,-0.001321243,0.022996972,0.006178643,0,0,0,0,-0.04065788,0,-0.023927614,-0.012776592,0,0.014315166,-0.001707374,-0.00165335,0.233622835,0,0,0.000897669,0.552266001,-0.041589144,0,-0.03266281,-0.005637487,0.003346398,-0.017362784,0,0.000491802,0.07278073,0.005250358,0,0.05063956,0,0.003804665,0.014819905,0,-0.036356805,-0.002664018,-0.018503769,0,0,0.011676074,0.043066766,0,0,-0.0001005,1.490818275,0.001593521,0.021853798,-0.135301393,0,-0.015531066,0,0,0.031605985,-0.000309423,0,-0.021019096,0,-0.004690296,0,0,-0.106326416,0,0.000106817,-0.011306118,0.002204301,-0.021449229,0,-0.067002656,-0.001701366,-0.042361231,0.014800235,0,0.026458831,-0.008210667,0.082031904,-0.133494811,-0.025344027,0.026374536,0,0.043250505,0,0,0,-0.007301595,0.755466906,0
-1.975367726,0.000643132,-0.028536569,0.016383311,0,0,0,0,0.044763878,0,-0.175881597,-0.065154976,0,-0.00276533,0.003114797,-0.025384938,0,0,0,0.010661385,1.251591047,-0.030354403,0,0.021040222,0.000275844,-0.039890653,0.000992905,0,-0.00427139,-0.001417687,0.013985096,0,0.000531774,0,-0.001860701,-0.008376587,0,0.047558635,-0.015856969,0.043729755,0,0,-0.012676598,-0.021454713,0,0,0.000753586,-1.233013805,-0.007676865,-0.00074587,-0.045378246,0,0.014487037,0,0,0.032584683,-0.006901859,0.987457864,0.037705144,0,-0.006048531,0,0,0.113175407,0,-0.001094246,-0.003350777,0.00218224,0.055640641,0,-0.028158327,0.000352149,-0.02941598,-0.000163355,0,0.105262319,-0.008447372,0.107574477,-0.071111244,-0.030411234,0.032671807,0,0.01280407,0,0,0,0.003091801,0.35754599,1
1.067564686,-0.013922453,0.01373871,0.00807948,0,0,0,0,-0.004336958,0,0.044301643,-0.034743983,-0.070899558,0.019034108,-0.002111141,0.035156635,0,0,0,-0.003684752,-1.034837729,-0.053983635,0,0.013364187,0.002737649,-0.002891545,-0.008152962,0,0.002109106,0.003170374,-0.002302722,0,0.069186803,0,0.011183354,0.002900855,0,0.052637375,0.010932049,0.000154632,0,0,0.021616787,0.06762377,0,0,0.003583876,0.702297411,-0.004940038,0.003371253,0.058471942,0,-0.001622985,0,0,-0.062793136,0.0010062,0,-0.053383395,0,-0.017595513,0,0,-0.0541826,0,-0.009276107,-0.001769094,-0.005966619,0.009975428,0,-0.014897592,-0.001500283,0.104855707,-0.004919813,0,-0.07096136,0.002642258,-0.01094107,-0.02752132,0.063198482,0.023956552,0,-0.207336191,0,0,0,-0.045303885,-1.115467309,1
1.54650533,0.001489991,-0.025685437,0.004041957,0,0,0,0,-0.044361067,0,-0.115754255,-0.061997457,0,0.046484294,-0.003009847,0.006398299,0.159280406,0,0,0.004060203,-1.371622323,-0.033856373,0,-0.042887499,0.067013695,0.003745746,-0.02764186,0,0.003667139,-0.004746144,0.008129261,0,0.007544139,0,-0.003927514,0.057756468,0,-0.017621368,0.004069426,0.019173749,0,0,0.013306413,-0.002953658,0,0,0.00332469,1.712517644,-0.000895302,0.012079034,-0.000181178,0,0.01971031,0,0,-0.05243954,-0.002183212,0,-0.029142965,0,0.011093978,0,0,0.045795374,0,4.04E-05,-0.006062831,0.002773675,-0.003167488,0,0.008157829,2.30E-05,-0.049371969,0.022075882,0,0.025232212,0.000689788,-0.14663941,0.15334794,0.012998881,0.05222621,0,0.097111506,0,0,0,0.002041488,-1.166816258,0
0.713207359,-0.008945134,0.000468532,-0.007993238,0,0,0,0,-0.045354751,0,0.00887944,-0.050410762,0,-0.02059914,-0.000510672,0.013736213,0,0,0,0.00186945,-1.268663675,0.029626948,0,0.029581453,0.019650136,-0.018024334,-0.012898489,0,0.001241367,-0.015394066,0.009975422,0,-0.037110126,0,-0.001198294,-0.038453263,0,0.068862203,-0.002929592,-0.006657823,0,0,0.034087254,-0.003843439,0,0,-0.00819221,0.374496191,0.00370125,0.014800747,0.05399251,0,0.002121876,0,0,0.128099454,0.002366508,0,-0.00601349,0,0.020236793,0,0,-0.017759294,0,-0.000856159,0.015792229,-0.000133274,0.006516942,0,0.001238921,-0.005166448,0.098719332,-0.014167835,0,0.023598493,-0.010565193,-0.050024725,0.076922314,0.074614022,-0.004964752,0,-0.103962604,0.052374974,0,0,0.011585304,-1.944695079,0
-1.215983584,0.011843126,0.017305954,-0.012332722,0,0,0,0,0.018936643,-0.909544739,0.084319908,0.096670423,0,0.016313842,0.008894613,0.060365879,0,0,0,-7.06E-05,0.69940187,-0.011711793,0,-0.032493555,-0.003993315,0.001800097,-0.009570939,0,-7.29E-06,-0.003492549,0.016574942,0,-0.052630237,0,-0.008662072,0.035314092,0,0.047502288,-0.005239829,-0.000799139,0,0,0.024010432,-0.017061272,0,0,-0.002686034,-0.546208162,1.25E-05,0.002737231,-0.140412996,0,-0.03435935,0,0,0.190858039,0.013737189,0,-0.001674243,0,0.029506205,0,0,-0.041067947,0,-0.013116448,-0.003450282,0.009094205,0.003022379,0,-0.076612457,-0.00031291,0.065634132,-0.022709985,0,-0.087310064,-0.011564488,-0.039103258,0.122070324,0.097356046,0.11958228,0,-0.051286447,0,0,0,0.000712828,0.227541868,1
1.379479761,0.019582654,-0.013334819,0.015677706,0,0,0,0,-0.027205945,0,-0.006350109,0.183683976,-0.159708227,0.045916824,0.000581788,-2.73E-05,0,0,0,-0.004550962,-0.158902523,-0.025854505,0,-0.011806306,0.044293065,-0.000210284,-0.032681005,0,-0.00586872,0.019287711,-0.016200421,0,-0.021931719,0,-0.000437587,0.014216617,0,0.001763453,-0.008846102,-0.022880116,0,0,-0.014776831,0.023024094,0,0,0.002115893,2.307497497,-0.000189827,-0.006297242,0.040437416,0,0.00388356,0,0,-0.010161258,0.001897412,0,-0.017058945,0,-0.006507377,0,0,0.003315174,0,0.001854816,0.002829517,0.00774768,-0.01599121,0,0.014599777,0.002798396,-0.013413284,0.016272904,0,0.065003681,-0.003506595,-0.050316162,0.031311113,-0.259234356,-0.085774083,0,0.041782708,0,0,0,-0.000136026,-1.174737215,0
2.016596743,-0.036122639,0.023159046,0.009490802,0,0,0,0,-0.001720322,0,0.031878134,-0.009896382,0,0.121686757,0.004628339,0.002748986,0,0,0,-0.004897,0.711660008,-0.003967075,0,-0.013221192,0.017300733,-0.001854364,0.0058873,0,-0.020236385,-0.017199597,-0.000729345,0.26829201,0.024297873,0,-0.004358261,0.005610011,0,0.063989096,-0.011734956,0.016259692,0,0,0.050652059,0.01382705,0,0,-0.008967293,1.693890178,0.01159086,0.011693884,0.224974636,0,-0.013372839,0,0,-0.25913479,-0.001557579,0,-0.0154843,0,-0.023870031,0,0,0.055091636,0,0.027721172,0.004463483,0.005025268,0.005310785,0,-0.034861352,0.000675409,0.050513928,0.000657594,0,0.01550152,-0.000700487,0.038560345,-0.025363252,0.169639672,-0.068510162,0,-0.090013528,0,0,0,-0.075638618,1.178809315,0
-0.208333622,-0.002126771,-0.008106729,0.001296014,0,0,0,0,-0.013236073,0,-0.183322697,-0.08646213,0,0.037087061,-0.005592804,-0.009236072,0,0,0,-0.001230489,1.747319048,-0.012606961,0,-0.011382831,-0.000735388,-0.003014701,0.004039309,0,-0.003956203,-0.012546665,-0.007243175,0,0.010148221,0,-0.001944076,-0.001145644,0,-0.067452886,-0.002434882,-0.010316134,0,0,0.005474593,0.011096449,0,0,2.43E-05,-1.158339642,0.000802978,-7.48E-06,-0.012624629,0.113705301,-0.013653607,0,0,0.027642097,-0.010521654,0,-0.004229474,0,-0.017947118,0,0,0.011504852,0,-0.006368234,0.000815356,-0.017867512,0.000444697,0,0.011339566,0.001767731,-0.024092553,0.001751129,0,0.039691941,-0.00492805,0.037313601,-0.06963171,-0.262703509,0.004096527,0,0.033439104,0,0,0,0.002298069,1.960726017,0
-1.626844561,-0.006500396,-0.000566309,-0.008741005,0,0,0,0,0.006764852,0,0.02052907,-0.005131935,0,0.017644354,-0.000680202,-0.002127892,0,0,0,-0.004338345,-0.819621021,0.008529871,0,0.027227141,0.02626758,-0.002691772,-0.003409436,0,0.006015998,-0.022493505,0.00026616,0,-0.005689076,0,0.001173701,0.012161097,0,0.02334354,0.00169013,0.007058717,0,0,-0.002169928,-0.000150581,0,0,0.012184049,-2.52098793,-0.001094253,0.005587477,0.002608402,0,0.002190095,0,0,-0.167331835,0.00048073,0,-0.027704389,0,-0.011827712,0,0,-0.004654539,0,0.007092573,0.009351929,-0.001352168,-8.25E-06,0,0.009865533,0.020492505,0.009728189,-0.008685415,0.240207253,-0.005528359,-0.001174516,-0.091110813,0.123834932,0.036942787,0.039549281,0,-0.024224376,0,0,0,-0.002388566,-0.40590439,0
-0.809805848,-0.016380864,-0.027855659,0.014415195,0,0,0,0,0.027490059,0,0.003110809,-0.068784533,0,-0.049360375,0.005346248,-0.026059331,0,0,0,0.013106023,1.371975694,0.006705287,0,0.007813485,-0.008471947,-0.010729831,0.000322637,0,0.018005282,-0.005486869,-0.006750034,0,0.026676078,0,0.009645622,0.00054097,0,0.014954486,0.001313722,0.00115522,0,0,-0.008970493,0.145391924,0,0,-0.004794414,0.949495347,-0.001228672,-0.024251783,-0.045899001,0.066129324,-0.00572871,0,0,0.066717817,-0.01248523,0,0.001156005,0,-0.003729209,0,0,-0.168396617,0,0.007228405,-0.000399221,0.003887871,-0.015887107,0,0.00465815,-0.007761742,0.154257905,-4.31E-05,0,0.006513134,0.02298436,-0.071425491,0.005532192,-0.019923022,-0.081590514,0,-0.130717085,0,0,0,-0.078548471,0.790682464,1
-0.459735631,0.003881241,-0.004850886,0.000860613,0,0,0,0,0.024247974,0,-0.217315637,-0.115493359,0,0.038357221,-0.016199582,0.009503625,0,0,0,0.009843238,-0.568174698,-9.19E-05,0,0.018834839,-0.00481971,-0.013549444,0.000932453,0,0.013115689,-0.000395292,-0.001852089,0,0.002452917,0,0.002073533,0.000392516,0,0.009976504,-0.000877656,0.001243214,0,0,-0.003720402,0.005887858,0,0,0.002894317,-0.463213,-0.021525168,0.007077321,0.013262805,0,-0.003404281,0,0,-0.019907981,-0.003079414,0,-0.008869368,0.340703712,-0.011710666,0,0,0.023578897,0,-0.006805004,0.001170713,-0.022296985,-0.000187685,0,0.009062876,0.000101622,-0.006934645,-0.006757828,0,0.030526221,0.008240976,-0.02922925,0.023034779,-0.148401766,-0.017979719,0,-0.007275414,0,0,0,-0.002845403,-0.659453414,1
